,Line,Analysis,Time Code,Port,Inj Nr,d(17_16)Mean,d(18_16)Mean,d(D_H)Mean,E17_Mean,H2O_Mean,Ignore,Good,SampleName,Identifier 2,Gas Configuration,Timestamp Mean,d(17_16)_SD,d(18_16)_SD,d(D_H)_SD,E17_SD,H2O_SD,d(18_16)_Sl,d(D_H)_Sl,H2O_Sl,baseline_shift,slope_shift,residuals,baseline_curvature,interval,ch4_ppm,h16od_adjust,h16od_shift,n2_flag,Resistance,DAS Temp,Tray,Sample,Job,Method,Error Code,Pulse Good,d18O_amended,d17O_amended,E17O_amended
120,121,    P-2396,   2023/01/27 08:10:32,           1-04,1,3.186,5.59,18.03,0.238,21060.0,      -1,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674825339.18,         0.229,         0.197,         0.422,         0.158,       156.667,        -0.000,        -0.003,         3.716,        99.567,        25.230,         1.118,        63.867,         0.870,         0.015,       -0.0000,        0.0000,    0,"    
21.70",        42.125,1,4,4,WassenaarRS,0,1,6.291033065867555,3.313088242377243,-0.003648662481595455
121,122,    P-2396,   2023/01/27 08:19:32,           1-04,2,3.058,5.351,16.88,0.235,20215.0,      -1,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674825879.40,         0.208,         0.166,         0.380,         0.155,       149.736,        -0.000,        -0.002,         3.558,        95.837,        24.402,         1.059,        60.888,         0.869,        -0.079,       -0.0000,       -0.0000,    0,"    
21.74",        42.312,1,4,4,WassenaarRS,0,1,6.053908070253959,3.1874404396674385,-0.004455466381474427
122,123,    P-2396,   2023/01/27 08:28:32,           1-04,3,3.172,5.549,17.536,0.245,20591.0,      -1,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674826419.99,         0.193,         0.163,         0.358,         0.147,       145.371,         0.000,        -0.003,         3.470,        97.477,        24.891,         1.083,        62.012,         0.870,        -0.035,        0.0000,       -0.0000,    0,"    
21.69",        41.750,1,4,4,WassenaarRS,0,1,6.2503547193397,3.2993455139558585,0.003998219061867037
123,124,    P-2396,   2023/01/27 08:37:32,           1-04,4,3.141,5.516,17.663,0.232,20666.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674826960.43,         0.227,         0.176,         0.433,         0.168,       157.176,         0.000,        -0.004,         3.735,        97.774,        24.932,         1.094,        62.479,         0.869,         0.009,        0.0000,        0.0000,    0,"    
21.76",        41.250,1,4,4,WassenaarRS,0,1,6.217613611158743,3.2689151867370776,-0.009152294128876193
124,125,    P-2396,   2023/01/27 08:46:33,           1-04,5,3.112,5.5,17.589,0.211,20660.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674827500.93,         0.216,         0.176,         0.394,         0.156,       145.687,         0.000,        -0.003,         3.479,        97.746,        24.884,         1.097,        62.529,         0.869,        -0.003,       -0.0000,        0.0000,    0,"    
21.89",        41.812,1,4,4,WassenaarRS,0,1,6.201739134464946,3.2404481064356374,-0.029197026612337584
125,126,    P-2396,   2023/01/27 08:55:32,           1-04,6,3.199,5.558,17.756,0.268,20736.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674828039.37,         0.230,         0.200,         0.425,         0.157,       149.288,         0.000,        -0.005,         3.560,        98.142,        24.826,         1.104,        62.894,         0.870,        -0.016,       -0.0000,        0.0000,    0,"    
21.77",        41.875,1,4,4,WassenaarRS,0,1,6.2592841124799605,3.3258493473399575,0.02572913262672305
126,127,    P-2396,   2023/01/27 09:04:31,           1-04,7,3.131,5.498,17.6,0.231,20481.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674828578.78,         0.209,         0.179,         0.429,         0.148,       153.211,         0.000,        -0.004,         3.659,        96.934,        24.736,         1.081,        61.988,         0.869,         0.033,       -0.0000,       -0.0000,    0,"    
21.63",        41.500,1,4,4,WassenaarRS,0,1,6.199754824878221,3.259098952150374,-0.009565336708812655
127,128,    P-2396,   2023/01/27 09:13:30,           1-04,8,3.128,5.496,17.571,0.229,20759.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674829117.44,         0.202,         0.184,         0.405,         0.141,       153.453,        -0.000,        -0.003,         3.641,        98.194,        25.066,         1.095,        62.626,         0.869,         0.027,       -0.0000,        0.0000,    0,"    
21.74",        41.625,1,4,4,WassenaarRS,0,1,6.197770515291497,3.2561540817743633,-0.011459384014509855
128,129,    P-2396,   2023/01/27 09:22:29,           1-04,9,3.14,5.514,17.579,0.232,20510.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674829656.76,         0.210,         0.180,         0.422,         0.149,       148.523,         0.000,        -0.004,         3.549,        97.112,        24.742,         1.078,        61.856,         0.869,         0.009,        0.0000,        0.0000,    0,"    
21.77",        42.125,1,4,4,WassenaarRS,0,1,6.215629301572019,3.2679335632784072,-0.009089477226120302
129,130,    P-2396,   2023/01/27 09:31:29,           1-04,10,3.17,5.556,17.566,0.239,20678.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674830197.14,         0.209,         0.174,         0.406,         0.159,       147.955,         0.001,        -0.004,         3.511,        97.889,        24.990,         1.079,        62.199,         0.870,        -0.076,        0.0000,        0.0000,    0,"    
21.68",        41.812,1,4,4,WassenaarRS,0,1,6.257299802893236,3.2973822670385173,-0.0016027874733817171
130,131,    P-2396,   2023/01/27 09:40:30,           1-04,11,3.178,5.514,17.554,0.269,20665.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674830737.62,         0.218,         0.182,         0.423,         0.155,       155.467,         0.000,        -0.004,         3.712,        97.800,        24.949,         1.086,        62.292,         0.869,        -0.033,       -0.0000,       -0.0000,    0,"    
21.80",        41.062,1,4,4,WassenaarRS,0,1,6.215629301572019,3.3052352547078803,0.02809002064958266
131,132,    P-2396,   2023/01/27 09:49:30,           1-04,12,3.16,5.512,17.647,0.253,20784.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674831277.74,         0.206,         0.187,         0.396,         0.152,       149.470,         0.001,        -0.003,         3.567,        98.304,        25.092,         1.101,        62.590,         0.870,         0.039,        0.0000,       -0.0000,    0,"    
21.66",        41.500,1,4,4,WassenaarRS,0,1,6.213644991985293,3.287566032451814,0.011520096366234078
132,133,    P-2396,   2023/01/27 09:58:30,           1-04,13,3.155,5.523,17.6,0.242,20477.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674831818.02,         0.215,         0.183,         0.407,         0.154,       147.165,         0.000,        -0.004,         3.514,        96.938,        24.703,         1.077,        62.038,         0.869,         0.033,        0.0000,       -0.0000,    0,"    
21.78",        41.625,1,4,4,WassenaarRS,0,1,6.224558694712279,3.2826579151584623,0.000901230625896865
133,134,    P-2396,   2023/01/27 10:07:31,           1-04,14,3.118,5.49,17.676,0.223,20512.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674832358.64,         0.210,         0.174,         0.393,         0.151,       153.240,         0.000,        -0.004,         3.667,        97.055,        24.708,         1.089,        62.410,         0.869,         0.092,        0.0000,        0.0000,    0,"    
21.93",        40.750,1,4,4,WassenaarRS,0,1,6.1918175865313225,3.2463378471876596,-0.018120011917503565
134,135,    P-2396,   2023/01/27 10:16:31,           1-04,15,3.138,5.487,17.66,0.244,20769.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674832898.47,         0.227,         0.194,         0.397,         0.159,       159.082,         0.000,        -0.003,         3.798,        98.242,        24.994,         1.107,        62.803,         0.869,         0.009,       -0.0000,        0.0000,    0,"    
21.72",        40.562,1,4,4,WassenaarRS,0,1,6.188841122151236,3.2659703163610665,0.0030106428798748475
135,136,    P-2396,   2023/01/27 10:25:30,           1-04,16,3.149,5.506,17.657,0.244,20715.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674833438.59,         0.225,         0.194,         0.381,         0.158,       157.700,         0.000,        -0.003,         3.766,        97.948,        25.075,         1.093,        62.564,         0.870,         0.049,       -0.0000,       -0.0000,    0,"    
21.78",        41.312,1,4,4,WassenaarRS,0,1,6.20769206322512,3.2767681744064405,0.003881308589964938
136,137,    P-2396,   2023/01/27 10:34:30,           1-04,17,3.165,5.525,17.496,0.25,20518.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674833977.82,         0.229,         0.189,         0.420,         0.161,       149.626,        -0.000,        -0.003,         3.574,        97.173,        24.844,         1.073,        61.607,         0.869,        -0.059,        0.0000,        0.0000,    0,"    
21.71",        41.750,1,4,4,WassenaarRS,0,1,6.226543004299004,3.292474149745166,0.009644066228972292
137,138,    P-2396,   2023/01/27 10:43:30,           1-04,18,3.18,5.535,17.643,0.26,20786.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674834517.82,         0.218,         0.185,         0.404,         0.152,       154.928,         0.001,        -0.004,         3.678,        98.320,        25.051,         1.098,        62.810,         0.870,        -0.049,        0.0000,       -0.0000,    0,"    
21.84",        41.375,1,4,1,WassenaarRS,0,1,6.236464552232627,3.3071985016252214,0.01911385470570659
138,139,    P-2396,   2023/01/27 10:52:29,           1-04,19,3.145,5.501,17.561,0.243,20472.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674835056.96,         0.219,         0.186,         0.403,         0.151,       153.646,        -0.000,        -0.004,         3.650,        96.871,        24.705,         1.080,        62.165,         0.870,         0.031,       -0.0000,       -0.0000,    0,"    
21.73",        40.938,1,4,1,WassenaarRS,0,1,6.202731289258308,3.272841680571759,0.0025707669318908444
139,140,    P-2396,   2023/01/27 11:01:30,           1-04,20,3.13,5.466,17.603,0.247,20616.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1674835597.61,         0.212,         0.179,         0.402,         0.151,       155.668,         0.000,        -0.003,         3.722,        97.539,        24.777,         1.096,        62.654,         0.869,         0.027,       -0.0000,       -0.0000,    0,"    
21.81",        41.062,1,4,1,WassenaarRS,0,1,6.168005871490626,3.2581173286917036,0.006116649507063698
