,Line,Analysis,Time Code,Port,Inj Nr,d(17_16)Mean,d(18_16)Mean,d(D_H)Mean,E17_Mean,H2O_Mean,Ignore,Good,SampleName,Identifier 2,Gas Configuration,Timestamp Mean,d(17_16)_SD,d(18_16)_SD,d(D_H)_SD,E17_SD,H2O_SD,d(18_16)_Sl,d(D_H)_Sl,H2O_Sl,baseline_shift,slope_shift,residuals,baseline_curvature,interval,ch4_ppm,h16od_adjust,h16od_shift,n2_flag,Resistance,DAS Temp,Tray,Sample,Job,Method,Error Code,Pulse Good,d18O_amended,d17O_amended,E17O_amended
25,26,    P-2391,   2023/01/26 17:50:43,           1-01,26,0.151,-0.122,3.358,0.216,19744.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674773751.13,         0.229,         0.190,         0.506,         0.163,       162.527,         0.000,        -0.008,         3.883,        93.866,        24.057,         1.022,        59.157,         0.870,        -0.083,        0.0000,       -0.0000,    0,"    
21.73",        41.938,1,1,1,WassenaarRS,0,1,0.6238448861819329,0.33386104531273697,0.0045179276649172095
26,27,    P-2391,   2023/01/26 17:59:43,           1-01,27,0.108,-0.138,3.465,0.18,19772.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674774289.99,         0.236,         0.188,         0.483,         0.170,       161.900,        -0.001,        -0.007,         3.870,        93.935,        23.981,         1.034,        59.822,         0.870,        -0.018,        0.0000,        0.0000,    0,"    
21.79",        41.688,1,1,1,WassenaarRS,0,1,0.6079704094881356,0.29165123658991204,-0.029302119310542274
27,28,    P-2391,   2023/01/26 18:08:43,           1-01,28,0.123,-0.125,3.441,0.189,19690.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674774830.87,         0.207,         0.183,         0.514,         0.150,       166.677,        -0.001,        -0.008,         4.009,        93.594,        24.038,         1.017,        59.049,         0.870,        -0.020,        0.0000,        0.0000,    0,"    
21.73",        40.875,1,1,1,WassenaarRS,0,1,0.6208684218018459,0.30637558846996726,-0.02138813767505926
28,29,    P-2391,   2023/01/26 18:17:43,           1-01,29,0.082,-0.157,3.553,0.165,19818.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674775370.60,         0.248,         0.215,         0.500,         0.183,       170.328,        -0.001,        -0.007,         4.045,        94.089,        24.184,         1.037,        59.735,         0.869,         0.048,        0.0000,        0.0000,    0,"    
21.71",        41.125,1,1,1,WassenaarRS,0,1,0.5891194684142513,0.266129026664483,-0.044869870373709764
29,30,    P-2391,   2023/01/26 18:26:42,           1-01,30,0.144,-0.101,3.583,0.198,19828.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674775910.14,         0.222,         0.191,         0.487,         0.163,       159.462,         0.000,        -0.006,         3.800,        94.174,        24.060,         1.040,        59.944,         0.871,         0.068,        0.0000,       -0.0000,    0,"    
21.68",        42.062,1,1,1,WassenaarRS,0,1,0.6446801368425418,0.3269896811020445,-0.013345206065029036
30,31,    P-2391,   2023/01/26 18:35:42,           1-01,31,0.154,-0.101,3.623,0.207,19832.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674776450.00,         0.236,         0.196,         0.538,         0.163,       160.033,        -0.000,        -0.008,         3.821,        94.260,        24.018,         1.033,        59.775,         0.870,        -0.065,        0.0000,        0.0000,    0,"    
21.69",        42.188,1,1,1,WassenaarRS,0,1,0.6446801368425418,0.33680591568874807,-0.0035322283839036017
31,32,    P-2391,   2023/01/26 18:44:42,           1-01,32,0.125,-0.101,3.75,0.179,19766.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674776989.79,         0.222,         0.199,         0.461,         0.158,       161.657,        -0.001,        -0.007,         3.862,        93.876,        24.176,         1.022,        59.316,         0.870,         0.002,       -0.0000,        0.0000,    0,"    
21.80",        41.688,1,1,1,WassenaarRS,0,1,0.6446801368425418,0.30833883538730794,-0.03199012895469899
32,33,    P-2391,   2023/01/26 18:53:41,           1-01,33,0.117,-0.138,3.688,0.189,19754.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674777528.54,         0.228,         0.198,         0.506,         0.162,       165.225,         0.000,        -0.006,         3.943,        93.828,        23.998,         1.032,        59.616,         0.870,        -0.015,        0.0000,       -0.0000,    0,"    
21.76",        41.562,1,1,1,WassenaarRS,0,1,0.6079704094881356,0.3004858477179452,-0.02047012305852275
33,34,    P-2391,   2023/01/26 19:02:40,           1-01,34,0.156,-0.055,3.823,0.185,19832.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674778068.12,         0.211,         0.182,         0.510,         0.148,       158.128,        -0.000,        -0.007,         3.773,        94.209,        24.088,         1.029,        59.746,         0.871,        -0.020,       -0.0000,        0.0000,    0,"    
21.67",        42.125,1,1,1,WassenaarRS,0,1,0.6903192573372089,0.33876916260608875,-0.025651025713771203
34,35,    P-2391,   2023/01/26 19:11:41,           1-01,35,0.135,-0.119,3.689,0.198,19601.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674778608.64,         0.221,         0.190,         0.446,         0.158,       160.090,        -0.001,        -0.006,         3.829,        93.219,        23.835,         1.015,        58.846,         0.869,        -0.040,        0.0000,        0.0000,    0,"    
21.73",        41.625,1,1,1,WassenaarRS,0,1,0.6268213505620198,0.31815506997401144,-0.012753520118412909
35,36,    P-2391,   2023/01/26 19:20:40,           1-01,36,0.166,-0.076,3.889,0.206,19791.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674779147.77,         0.213,         0.180,         0.464,         0.152,       166.486,        -0.000,        -0.005,         3.957,        94.031,        24.129,         1.028,        59.307,         0.869,         0.007,       -0.0000,       -0.0000,    0,"    
21.87",        40.812,1,1,1,WassenaarRS,0,1,0.6694840066766,0.34858539719279225,-0.004844625759748589
36,37,    P-2391,   2023/01/26 19:29:40,           1-01,37,0.174,-0.098,3.844,0.226,19911.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674779687.58,         0.210,         0.175,         0.437,         0.157,       166.732,        -0.000,        -0.006,         3.985,        94.615,        24.051,         1.041,        59.981,         0.870,        -0.014,       -0.0000,        0.0000,    0,"    
21.71",        41.188,1,1,1,WassenaarRS,0,1,0.6476566012226288,0.35643838486215496,0.014522879751922735
37,38,    P-2391,   2023/01/26 19:38:40,           1-01,38,0.15,-0.067,3.969,0.186,19876.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674780227.28,         0.229,         0.200,         0.442,         0.165,       157.236,        -0.000,        -0.006,         3.753,        94.369,        24.298,         1.031,        59.497,         0.871,        -0.009,        0.0000,        0.0000,    0,"    
21.72",        41.812,1,1,1,WassenaarRS,0,1,0.678413399816861,0.33287942185406666,-0.025256795625745954
38,39,    P-2391,   2023/01/26 19:47:39,           1-01,39,0.169,-0.072,3.967,0.207,19615.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674780766.44,         0.202,         0.173,         0.457,         0.148,       158.639,         0.000,        -0.006,         3.769,        93.274,        23.837,         1.016,        59.011,         0.869,        -0.056,       -0.0000,        0.0000,    0,"    
21.71",        41.562,1,1,1,WassenaarRS,0,1,0.6734526258500493,0.3515302675688033,-0.003994810750224009
39,40,    P-2391,   2023/01/26 19:56:38,           1-01,40,0.135,-0.104,3.746,0.19,19629.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674781306.04,         0.216,         0.188,         0.451,         0.147,       164.996,        -0.000,        -0.006,         3.947,        93.275,        24.037,         1.012,        58.816,         0.869,        -0.001,        0.0000,       -0.0000,    0,"    
21.69",        40.812,1,1,1,WassenaarRS,0,1,0.6417036724624547,0.31815506997401144,-0.02060640529129082
40,41,    P-2391,   2023/01/26 20:05:38,           1-01,41,0.184,-0.06,3.923,0.215,19849.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674781845.97,         0.237,         0.200,         0.429,         0.171,       164.157,        -0.000,        -0.006,         3.943,        94.302,        24.245,         1.020,        59.174,         0.870,        -0.077,        0.0000,       -0.0000,    0,"    
21.77",        40.875,1,1,1,WassenaarRS,0,1,0.6853584833703973,0.3662546194488585,0.004442233839197507
41,42,    P-2391,   2023/01/26 20:14:39,           1-01,42,0.157,-0.056,4.082,0.187,19985.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674782386.77,         0.205,         0.187,         0.463,         0.141,       158.682,        -0.001,        -0.006,         3.809,        94.842,        24.247,         1.043,        60.274,         0.870,         0.007,        0.0000,        0.0000,    0,"    
21.79",        41.688,1,1,1,WassenaarRS,0,1,0.6893271025438465,0.33975078606475906,-0.024146238556800426
42,43,    P-2391,   2023/01/26 20:23:39,           1-01,43,0.147,-0.079,4.121,0.189,19623.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674782926.04,         0.213,         0.172,         0.446,         0.155,       156.251,        -0.000,        -0.006,         3.736,        93.249,        23.876,         1.024,        59.159,         0.870,         0.034,        0.0000,        0.0000,    0,"    
21.66",        41.438,1,1,1,WassenaarRS,0,1,0.666507542296513,0.3299345514780556,-0.02191862204628725
43,44,    P-2391,   2023/01/26 20:32:38,           1-01,44,0.175,-0.093,3.838,0.224,19668.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674783465.84,         0.204,         0.167,         0.486,         0.149,       161.065,         0.000,        -0.007,         3.875,        93.515,        23.940,         1.016,        58.833,         0.869,        -0.059,       -0.0000,       -0.0000,    0,"    
21.73",        40.875,1,1,1,WassenaarRS,0,1,0.6526173751894404,0.3574200083208253,0.012886566100869579
44,45,    P-2391,   2023/01/26 20:41:38,           1-01,45,0.173,-0.048,4.01,0.198,19828.0,       0,    1,DummyKD,                                T1V1-ID2,                 H2O, 1674784006.23,         0.216,         0.171,         0.451,         0.161,       154.297,         0.000,        -0.006,         3.687,        94.167,        24.161,         1.027,        59.430,         0.869,        -0.018,       -0.0000,       -0.0000,    0,"    
21.77",        41.500,1,1,1,WassenaarRS,0,1,0.6972643408907452,0.35545676140348464,-0.012633679130499731
