,Line,Analysis,Time Code,Port,Inj Nr,d(17_16)Mean,d(18_16)Mean,d(D_H)Mean,E17_Mean,H2O_Mean,Ignore,Good,SampleName,Identifier 2,Gas Configuration,Timestamp Mean,d(17_16)_SD,d(18_16)_SD,d(D_H)_SD,E17_SD,H2O_SD,d(18_16)_Sl,d(D_H)_Sl,H2O_Sl,baseline_shift,slope_shift,residuals,baseline_curvature,interval,ch4_ppm,h16od_adjust,h16od_shift,n2_flag,Resistance,DAS Temp,Tray,Sample,Job,Method,Error Code,Pulse Good,d18O_amended,d17O_amended,E17O_amended
130,131,    P-2425,   2023/01/31 14:52:25,           1-04,11,3.09,5.355,17.03,0.265,20751.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1675195052.63,         0.230,         0.184,         0.481,         0.161,       155.791,        -0.001,        -0.007,         3.713,        98.085,        25.207,         1.107,        62.424,         0.872,         0.141,       -0.0000,        0.0000,    0,"    
21.59",        41.375,1,4,2,WassenaarRS,0,1,6.226875232125456,3.2927442703428422,0.009738969558567678
131,132,    P-2425,   2023/01/31 15:01:25,           1-04,12,3.109,5.342,16.899,0.292,20763.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1675195592.66,         0.207,         0.178,         0.456,         0.150,       156.240,        -0.001,        -0.006,         3.727,        98.202,        25.088,         1.109,        62.611,         0.871,         0.055,        0.0000,       -0.0000,    0,"    
21.71",        41.375,1,4,2,WassenaarRS,0,1,6.213935030692584,3.3114551777371295,0.03517848365342369
132,133,    P-2425,   2023/01/31 15:10:25,           1-04,13,3.064,5.326,16.949,0.255,20523.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1675196132.35,         0.208,         0.173,         0.475,         0.156,       155.066,        -0.001,        -0.006,         3.680,        97.085,        24.769,         1.104,        62.213,         0.871,         0.110,        0.0000,        0.0000,    0,"    
21.74",        41.375,1,4,2,WassenaarRS,0,1,6.198008628929049,3.26713987075066,-0.0006342598897939311
133,134,    P-2425,   2023/01/31 15:19:25,           1-04,14,3.071,5.335,16.936,0.257,20678.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1675196672.27,         0.224,         0.188,         0.462,         0.158,       156.861,        -0.000,        -0.006,         3.724,        97.747,        25.066,         1.105,        62.436,         0.871,         0.132,        0.0000,       -0.0000,    0,"    
21.76",        41.375,1,4,2,WassenaarRS,0,1,6.206967229921037,3.274033362948555,0.0015357765121897238
134,135,    P-2425,   2023/01/31 15:28:25,           1-04,15,3.087,5.345,17.036,0.267,20790.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1675197212.22,         0.218,         0.188,         0.432,         0.156,       157.571,        -0.001,        -0.006,         3.739,        98.220,        25.093,         1.123,        63.209,         0.871,         0.173,       -0.0000,        0.0000,    0,"    
21.75",        41.375,1,4,2,WassenaarRS,0,1,6.216921231023246,3.2897899165437443,0.012017521703580503
135,136,    P-2425,   2023/01/31 15:37:25,           1-04,16,3.086,5.356,17.034,0.261,20724.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1675197752.34,         0.217,         0.191,         0.423,         0.149,       155.772,        -0.001,        -0.006,         3.695,        97.970,        25.108,         1.110,        62.431,         0.872,         0.070,       -0.0000,        0.0000,    0,"    
21.65",        41.438,1,4,2,WassenaarRS,0,1,6.2278706322356765,3.288805131944045,0.00529043287343578
136,137,    P-2425,   2023/01/31 15:46:25,           1-04,17,3.066,5.355,17.017,0.242,20582.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1675198292.53,         0.218,         0.184,         0.464,         0.157,       152.735,        -0.000,        -0.007,         3.624,        97.336,        24.903,         1.102,        62.291,         0.871,         0.119,        0.0000,        0.0000,    0,"    
21.62",        41.438,1,4,2,WassenaarRS,0,1,6.226875232125456,3.269109439950058,-0.013818570270264008
137,138,    P-2425,   2023/01/31 15:55:25,           1-04,18,3.118,5.375,17.026,0.283,20722.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1675198832.32,         0.208,         0.179,         0.412,         0.147,       155.425,        -0.000,        -0.005,         3.687,        98.002,        24.904,         1.115,        62.901,         0.871,         0.083,        0.0000,       -0.0000,    0,"    
21.80",        41.438,1,4,2,WassenaarRS,0,1,6.2467832343298735,3.3203182391344237,0.026775791099024726
138,139,    P-2425,   2023/01/31 16:04:25,           1-04,19,3.09,5.349,17.011,0.269,20458.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1675199372.46,         0.212,         0.169,         0.444,         0.160,       155.274,        -0.000,        -0.005,         3.686,        96.797,        24.657,         1.091,        62.166,         0.871,         0.105,       -0.0000,       -0.0000,    0,"    
21.59",        41.438,1,4,2,WassenaarRS,0,1,6.22090283146413,3.2927442703428422,0.012872891922745211
139,140,    P-2425,   2023/01/31 16:13:25,           1-04,20,3.042,5.322,17.078,0.235,20400.0,       0,    1,SupremeBoil,                                T1V4-ID2,                 H2O, 1675199912.89,         0.200,         0.179,         0.445,         0.148,       154.941,        -0.001,        -0.006,         3.696,        96.446,        24.758,         1.091,        61.968,         0.872,         0.257,        0.0000,       -0.0000,    0,"    
21.58",        41.438,1,4,2,WassenaarRS,0,1,6.194027028488165,3.2454746095572737,-0.020139861871470988
