,Line,Analysis,Time Code,Port,Inj Nr,d(17_16)Mean,d(18_16)Mean,d(D_H)Mean,E17_Mean,H2O_Mean,Ignore,Good,SampleName,Identifier 2,Gas Configuration,Timestamp Mean,d(17_16)_SD,d(18_16)_SD,d(D_H)_SD,E17_SD,H2O_SD,d(18_16)_Sl,d(D_H)_Sl,H2O_Sl,baseline_shift,slope_shift,residuals,baseline_curvature,interval,ch4_ppm,h16od_adjust,h16od_shift,n2_flag,Resistance,DAS Temp,Tray,Sample,Job,Method,Error Code,Pulse Good,d18O_amended,d17O_amended,E17O_amended
150,151,    P-2397,   2023/01/27 12:41:28,           1-06,11,2.441,4.208,35.548,0.22,20411.0,       0,    1,USGS50,                                T1V6-ID2,                 H2O, 1674841595.66,         0.213,         0.199,         0.411,         0.143,       148.844,         0.001,        -0.005,         3.551,        96.615,        24.682,         1.081,        61.729,         0.869,         0.055,        0.0000,       -0.0000,    0,"    
21.90",        41.312,1,6,2,WassenaarRS,0,1,4.919875141440817,2.581778765667834,-0.012873091466711895
151,152,    P-2397,   2023/01/27 12:50:28,           1-06,12,2.458,4.212,35.631,0.236,20367.0,       0,    1,USGS50,                                T1V6-ID2,                 H2O, 1674842135.88,         0.221,         0.185,         0.408,         0.158,       152.679,         0.000,        -0.004,         3.643,        96.506,        24.523,         1.074,        61.455,         0.870,        -0.078,       -0.0000,       -0.0000,    0,"    
21.90",        40.938,1,6,2,WassenaarRS,0,1,4.9238437606142655,2.59846636446523,0.0016862280484821746
152,153,    P-2397,   2023/01/27 12:59:27,           1-06,13,2.442,4.198,35.532,0.227,20280.0,       0,    1,USGS50,                                T1V6-ID2,                 H2O, 1674842675.04,         0.210,         0.184,         0.401,         0.149,       155.250,        -0.000,        -0.004,         3.716,        96.090,        24.361,         1.078,        61.543,         0.869,         0.017,        0.0000,        0.0000,    0,"    
21.78",        40.875,1,6,2,WassenaarRS,0,1,4.909953593507194,2.5827603891265043,-0.006681040219564949
153,154,    P-2397,   2023/01/27 13:08:28,           1-06,14,2.453,4.212,35.673,0.231,20646.0,       0,    1,USGS50,                                T1V6-ID2,                 H2O, 1674843216.29,         0.212,         0.191,         0.436,         0.152,       152.413,         0.000,        -0.005,         3.638,        97.641,        25.061,         1.086,        62.071,         0.870,         0.015,        0.0000,       -0.0000,    0,"    
21.78",        41.438,1,6,2,WassenaarRS,0,1,4.9238437606142655,2.593558247171878,-0.003209180703422021
154,155,    P-2397,   2023/01/27 13:17:29,           1-06,15,2.413,4.191,35.635,0.202,20134.0,       0,    1,USGS50,                                T1V6-ID2,                 H2O, 1674843756.40,         0.209,         0.167,         0.412,         0.149,       148.935,        -0.000,        -0.005,         3.561,        95.405,        24.365,         1.061,        60.784,         0.869,         0.022,       -0.0000,        0.0000,    0,"    
21.83",        41.625,1,6,2,WassenaarRS,0,1,4.903008509953657,2.554293308825064,-0.03142608951143444
155,156,    P-2397,   2023/01/27 13:26:29,           1-06,16,2.462,4.255,35.629,0.217,20175.0,       0,    1,USGS50,                                T1V6-ID2,                 H2O, 1674844297.42,         0.209,         0.179,         0.440,         0.150,       146.490,        -0.000,        -0.005,         3.496,        95.665,        24.312,         1.064,        60.898,         0.870,        -0.060,       -0.0000,        0.0000,    0,"    
21.75",        41.188,1,6,2,WassenaarRS,0,1,4.966506416728846,2.6023928582999116,-0.016812498358061312
156,157,    P-2397,   2023/01/27 13:35:29,           1-06,17,2.43,4.19,35.609,0.219,19764.0,       0,    1,USGS50,                                T1V6-ID2,                 H2O, 1674844837.27,         0.202,         0.183,         0.438,         0.140,       151.843,         0.000,        -0.006,         3.628,        93.827,        23.949,         1.030,        59.494,         0.870,        -0.056,        0.0000,        0.0000,    0,"    
21.79",        40.875,1,6,2,WassenaarRS,0,1,4.9020163551602955,2.5709809076224603,-0.014259843623372959
157,158,    P-2397,   2023/01/27 13:44:29,           1-06,18,2.451,4.202,35.795,0.234,20306.0,       0,    1,USGS50,                                T1V6-ID2,                 H2O, 1674845377.37,         0.251,         0.195,         0.450,         0.178,       149.653,         0.000,        -0.005,         3.570,        96.137,        24.617,         1.074,        61.261,         0.869,         0.025,        0.0000,       -0.0000,    0,"    
21.78",        41.375,1,6,2,WassenaarRS,0,1,4.913922212680642,2.5915950002545376,4.5584574963175584e-05
158,159,    P-2397,   2023/01/27 13:53:29,           1-06,19,2.462,4.227,35.656,0.232,19909.0,       0,    1,USGS50,                                T1V6-ID2,                 H2O, 1674845916.90,         0.220,         0.185,         0.451,         0.160,       144.317,         0.001,        -0.005,         3.464,        94.503,        24.127,         1.039,        59.734,         0.870,        -0.097,       -0.0000,        0.0000,    0,"    
21.73",        41.312,1,6,2,WassenaarRS,0,1,4.938726082514702,2.6023928582999116,-0.0022167689387613265
159,160,    P-2397,   2023/01/27 14:02:29,           1-06,20,2.466,4.24,35.705,0.228,19988.0,       0,    1,USGS50,                                T1V6-ID2,                 H2O, 1674846456.65,         0.214,         0.178,         0.412,         0.152,       147.449,        -0.000,        -0.005,         3.522,        94.857,        24.184,         1.044,        60.023,         0.869,        -0.099,       -0.0000,        0.0000,    0,"    
21.85",        41.000,1,6,2,WassenaarRS,0,1,4.951624094828412,2.6063193521345926,-0.005077113365465902
